transaction_id,timestamp,amount,declared_instrument,sub_instrument,card_bin,card_tier,mcc,merchant_true_category,tax_amount_provided,po_code_provided,line_item_detail_provided,contracted_flat_rate,fee_charged,tax_charged,turnover_tier,injected_issue
TXN_000341,2026-08-30 06:35:41,15745.47,Card,RuPay_debit,411111,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000342,2026-08-25 13:20:18,2002.48,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000343,2026-08-29 04:11:07,39655.22,Card,,511111,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,exception_missing_tag
TXN_000344,2026-08-19 21:08:30,2017.8,UPI,RuPay_credit_UPI,422222,premium_rewards,5411,B2B wholesale,True,True,False,0.02,30.27,5.45,above_20L,R12_mcc_misclassification
TXN_000345,2026-08-23 13:00:20,14780.71,Card,Visa_credit,522222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,295.61,53.21,above_20L,clean
TXN_000346,2026-08-28 09:46:01,42097.72,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000347,2026-08-29 14:45:20,47193.66,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,519.13,93.44,above_20L,clean
TXN_000348,2026-08-17 20:33:53,46794.18,Card,,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,935.88,168.46,above_20L,exception_missing_tag
TXN_000349,2026-08-17 03:26:53,14372.91,UPI,,411111,basic,5045,B2B wholesale,True,True,True,0.02,215.59,38.81,above_20L,exception_missing_tag
TXN_000350,2026-08-15 11:11:08,2021.07,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000351,2026-08-20 22:00:10,36173.39,Card,Visa_credit,607222,corporate,5411,B2B wholesale,True,True,True,0.02,723.47,130.22,above_20L,R12_mcc_misclassification
TXN_000352,2026-08-20 18:35:40,42276.91,Card,,,N/A,5045,B2B wholesale,True,True,True,0.02,380.49,68.49,above_20L,exception_missing_tag
TXN_000353,2026-08-18 08:05:15,2032.47,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000354,2026-08-27 23:58:31,2033.39,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000355,2026-08-26 09:00:18,6055.21,Card,RuPay_debit,433333,corporate,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000356,2026-08-22 19:18:44,20768.57,Card,Debit_non_rupay,,N/A,5045,B2B wholesale,True,True,True,0.02,186.92,33.65,above_20L,clean
TXN_000357,2026-08-24 10:48:13,30219.24,Card,RuPay_debit,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000358,2026-08-25 06:46:20,43573.07,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000359,2026-08-29 02:55:11,2004.86,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000360,2026-08-25 23:47:07,2024.66,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000361,2026-08-17 05:53:58,2001.72,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000362,2026-08-21 22:17:20,2616.71,Card,,533333,corporate,5045,B2B wholesale,True,True,False,0.02,52.33,9.42,above_20L,exception_missing_tag
TXN_000363,2026-08-23 02:29:36,48133.14,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000364,2026-08-27 15:46:35,2001.71,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000365,2026-08-21 03:33:54,44206.26,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000366,2026-08-15 12:59:08,28940.3,Card,Visa_credit,533333,corporate,5411,B2B wholesale,True,True,True,0.02,578.81,104.19,above_20L,R12_mcc_misclassification
TXN_000367,2026-08-27 21:26:22,2019.14,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.21,4.0,above_20L,clean
TXN_000368,2026-08-26 00:22:12,2034.17,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000369,2026-08-29 22:38:49,2013.16,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000370,2026-08-18 22:56:07,2023.42,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000371,2026-08-27 10:05:13,2016.28,UPI,,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,exception_missing_tag
TXN_000372,2026-08-20 08:50:23,2037.75,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000373,2026-08-22 13:44:34,12826.34,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000374,2026-08-17 17:15:40,14478.83,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000375,2026-08-28 04:21:49,24875.32,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,273.63,49.25,above_20L,clean
TXN_000376,2026-08-16 19:41:45,2026.35,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000377,2026-08-27 14:45:03,51532.93,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000378,2026-08-29 17:29:26,16018.12,Card,RuPay_debit,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000379,2026-08-20 19:51:01,4541.06,UPI,RuPay_credit_UPI,411111,basic,5045,B2B wholesale,True,True,False,0.02,68.12,12.26,above_20L,clean
TXN_000380,2026-08-27 23:00:10,33060.49,Card,Mastercard_credit,607111,basic,5045,B2B wholesale,True,True,True,0.02,661.21,119.02,above_20L,clean
TXN_000381,2026-08-22 18:42:50,2032.74,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000382,2026-08-18 02:13:40,2030.84,UPI,RuPay_credit_UPI,433333,corporate,5045,B2B wholesale,True,True,False,0.02,30.46,5.48,above_20L,clean
TXN_000383,2026-08-19 02:53:07,2023.54,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.26,4.01,above_20L,clean
TXN_000384,2026-08-29 16:11:24,40749.29,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000385,2026-08-19 00:05:04,18479.32,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000386,2026-08-24 00:52:15,2038.69,UPI,,,N/A,5045,B2B wholesale,True,True,False,0.02,22.43,4.04,above_20L,exception_missing_tag
TXN_000387,2026-08-26 23:30:46,39524.78,Card,Visa_credit,607111,basic,5045,B2B wholesale,True,True,True,0.02,790.5,142.29,above_20L,clean
TXN_000388,2026-08-19 14:09:36,43705.7,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,480.76,86.54,above_20L,clean
TXN_000389,2026-08-24 23:46:54,2006.31,UPI,RuPay_credit_UPI,607111,basic,5045,B2B wholesale,True,True,False,0.02,30.09,5.42,above_20L,clean
TXN_000390,2026-08-28 23:30:45,9768.85,Card,RuPay_debit,511111,basic,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000391,2026-08-21 02:40:25,12678.31,UPI,RuPay_credit_UPI,411111,basic,5411,B2B wholesale,True,True,True,0.02,190.17,34.23,above_20L,R12_mcc_misclassification
TXN_000392,2026-08-19 00:35:25,31148.33,Card,RuPay_debit,533333,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000393,2026-08-27 10:13:45,2023.24,UPI,RuPay_credit_UPI,433333,corporate,5045,B2B wholesale,True,True,False,0.02,30.35,5.46,above_20L,clean
TXN_000394,2026-08-18 00:53:48,2025.86,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000395,2026-08-16 00:54:18,2029.99,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000396,2026-08-26 19:53:59,3993.83,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000397,2026-08-29 14:01:57,2033.61,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000398,2026-08-28 04:47:43,2031.86,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000399,2026-08-22 13:32:31,33276.35,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000400,2026-08-21 06:28:09,37906.53,Card,Mastercard_credit,511111,basic,5045,B2B wholesale,True,True,True,0.02,758.13,136.46,above_20L,clean
TXN_000401,2026-08-16 23:43:19,27425.54,Card,RuPay_debit,433333,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000402,2026-08-22 16:09:59,2035.02,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000403,2026-08-27 21:13:36,11376.9,Card,Visa_credit,533333,corporate,5045,B2B wholesale,True,True,True,0.02,227.54,40.96,above_20L,clean
TXN_000404,2026-08-26 07:06:19,2037.0,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000405,2026-08-25 03:53:38,58618.96,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000406,2026-08-30 00:27:59,32247.29,Card,Debit_non_rupay,,N/A,5045,B2B wholesale,True,True,True,0.02,290.23,52.24,above_20L,clean
TXN_000407,2026-08-15 16:27:25,59669.96,Card,RuPay_debit,607222,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000408,2026-08-28 21:28:46,45220.76,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000409,2026-08-16 09:37:46,2031.01,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000410,2026-08-23 15:46:42,14083.27,Card,RuPay_debit,522222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000411,2026-08-15 10:17:38,29888.04,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000412,2026-08-30 03:34:30,55651.49,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000413,2026-08-15 21:24:00,18940.47,Card,RuPay_debit,607111,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000414,2026-08-23 00:10:58,2024.0,UPI,RuPay_credit_UPI,511111,basic,5411,B2B wholesale,True,True,False,0.02,30.36,5.46,above_20L,R12_mcc_misclassification
TXN_000415,2026-08-17 04:04:32,9084.71,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,99.93,17.99,above_20L,clean
TXN_000416,2026-08-22 15:46:05,43179.77,Card,RuPay_debit,607222,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000417,2026-08-23 04:43:29,40033.26,UPI,,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,exception_missing_tag
TXN_000418,2026-08-21 18:32:22,32642.82,Card,Debit_non_rupay,,N/A,5045,B2B wholesale,True,True,True,0.02,293.79,52.88,above_20L,clean
TXN_000419,2026-08-23 15:09:03,2017.36,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000420,2026-08-25 03:44:46,2032.94,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.36,4.02,above_20L,clean
TXN_000421,2026-08-28 14:54:33,7834.17,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000422,2026-08-21 05:04:28,2013.22,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000423,2026-08-22 02:26:25,6890.09,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000424,2026-08-28 05:59:26,2012.47,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.14,3.99,above_20L,clean
TXN_000425,2026-08-28 21:30:27,15434.23,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,169.78,30.56,above_20L,clean
TXN_000426,2026-08-19 20:32:28,2014.92,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.16,3.99,above_20L,clean
TXN_000427,2026-08-28 03:50:53,4531.58,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000428,2026-08-25 03:25:38,2038.29,UPI,RuPay_credit_UPI,607222,corporate,5045,B2B wholesale,True,True,False,0.02,30.57,5.5,above_20L,clean
TXN_000429,2026-08-21 19:05:44,8043.43,Card,RuPay_debit,533333,corporate,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000430,2026-08-24 15:03:45,42628.68,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000431,2026-08-15 22:37:43,36777.51,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000432,2026-08-23 05:25:37,2006.64,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.07,3.97,above_20L,clean
TXN_000433,2026-08-26 02:42:46,59821.53,Card,RuPay_debit,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000434,2026-08-20 11:59:30,2024.65,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000435,2026-08-28 18:53:01,20226.74,Card,Mastercard_credit,522222,premium_rewards,5411,B2B wholesale,True,True,True,0.02,404.53,72.82,above_20L,R12_mcc_misclassification
TXN_000436,2026-08-26 20:22:31,44750.74,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000437,2026-08-26 12:19:30,2005.69,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000438,2026-08-23 10:27:53,34849.65,Card,RuPay_debit,522222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000439,2026-08-23 09:16:57,47295.28,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000440,2026-08-24 11:02:59,28057.34,Card,RuPay_debit,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000441,2026-08-28 05:38:05,46421.99,Card,Mastercard_credit,607222,corporate,5045,B2B wholesale,True,True,True,0.02,928.44,167.12,above_20L,clean
TXN_000442,2026-08-18 21:14:43,42518.46,Card,RuPay_debit,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000443,2026-08-15 12:16:15,23079.56,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000444,2026-08-17 16:09:27,59483.62,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,654.32,117.78,above_20L,clean
TXN_000445,2026-08-18 09:09:20,8933.39,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000446,2026-08-22 21:15:14,14120.43,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000447,2026-08-16 12:58:07,2009.77,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000448,2026-08-26 11:30:46,2028.93,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000449,2026-08-18 04:43:59,35046.57,Card,RuPay_debit,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000450,2026-08-26 16:26:43,2038.51,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000451,2026-08-25 01:28:20,3508.56,Card,Visa_credit,607111,basic,5045,B2B wholesale,True,True,False,0.02,70.17,12.63,above_20L,clean
TXN_000452,2026-08-20 06:00:09,2004.36,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000453,2026-08-18 16:44:27,3329.42,Card,Visa_credit,522222,premium_rewards,5045,B2B wholesale,True,True,False,0.02,66.59,11.99,above_20L,clean
TXN_000454,2026-08-20 19:23:45,55222.25,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000455,2026-08-16 02:30:49,34800.01,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000456,2026-08-26 02:48:15,2008.75,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000457,2026-08-25 02:27:46,33272.82,Card,RuPay_debit,607222,corporate,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000458,2026-08-28 02:34:56,2031.18,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.34,4.02,above_20L,clean
TXN_000459,2026-08-24 04:55:13,2002.06,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000460,2026-08-18 11:34:28,2002.93,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.03,3.97,above_20L,clean
TXN_000461,2026-08-30 02:48:06,8839.76,UPI,RuPay_credit_UPI,607111,basic,5045,B2B wholesale,True,True,False,0.02,132.6,23.87,above_20L,clean
TXN_000462,2026-08-21 02:55:28,2011.33,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,22.12,3.98,above_20L,clean
TXN_000463,2026-08-17 03:00:56,36392.34,Card,RuPay_debit,522222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000464,2026-08-25 10:13:41,2026.58,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000465,2026-08-15 15:25:53,2008.73,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000466,2026-08-18 12:14:35,22669.57,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000467,2026-08-30 03:21:26,2038.63,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000468,2026-08-27 14:15:46,26376.99,UPI,RuPay_credit_UPI,511111,basic,5045,B2B wholesale,True,True,True,0.02,395.65,71.22,above_20L,clean
TXN_000469,2026-08-29 01:22:21,2025.62,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000470,2026-08-21 07:31:27,51418.83,Card,Debit_non_rupay,,N/A,5045,B2B wholesale,True,True,True,0.02,462.77,83.3,above_20L,clean
TXN_000471,2026-08-22 04:26:34,40273.37,Card,Mastercard_credit,433333,corporate,5045,B2B wholesale,True,True,True,0.02,805.47,144.98,above_20L,clean
TXN_000472,2026-08-20 21:44:04,43847.31,Card,RuPay_debit,522222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000473,2026-08-29 21:17:49,2015.47,UPI,RuPay_credit_UPI,533333,corporate,5045,B2B wholesale,True,True,False,0.02,30.23,5.44,above_20L,clean
TXN_000474,2026-08-22 18:47:25,2033.82,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000475,2026-08-18 05:33:15,2033.98,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000476,2026-08-18 02:44:15,2012.45,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000477,2026-08-16 17:26:35,2029.98,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000478,2026-08-18 18:33:48,14959.95,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000479,2026-08-18 12:55:14,42972.36,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000480,2026-08-28 06:58:08,3331.38,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000481,2026-08-20 16:54:53,5840.63,Card,Visa_credit,607222,corporate,5045,B2B wholesale,False,False,False,0.02,163.54,29.44,above_20L,R10_l2_l3_downgrade
TXN_000482,2026-08-26 20:24:53,2006.04,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000483,2026-08-23 09:31:30,5554.25,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000484,2026-08-19 23:11:04,2024.91,UPI,,,N/A,5045,B2B wholesale,True,True,False,0.02,22.27,4.01,above_20L,exception_missing_tag
TXN_000485,2026-08-17 06:44:11,25556.82,UPI,PPI_wallet_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,281.13,50.6,above_20L,clean
TXN_000486,2026-08-21 14:27:25,19282.25,Card,Visa_credit,411111,basic,5045,B2B wholesale,True,True,True,0.02,385.64,69.42,above_20L,clean
TXN_000487,2026-08-24 14:26:54,41875.39,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000488,2026-08-30 08:23:27,12474.85,Card,Debit_non_rupay,,N/A,5045,B2B wholesale,True,True,True,0.02,112.27,20.21,above_20L,clean
TXN_000489,2026-08-25 11:09:05,2034.79,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000490,2026-08-20 14:29:38,28132.49,UPI,,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,exception_missing_tag
TXN_000491,2026-08-28 10:15:18,25747.55,Card,Visa_credit,433333,corporate,5411,B2B wholesale,True,True,True,0.02,514.95,92.69,above_20L,R12_mcc_misclassification
TXN_000492,2026-08-29 17:18:35,2000.02,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000493,2026-08-24 12:04:39,31162.13,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000494,2026-08-24 12:26:21,2025.69,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000495,2026-08-25 11:55:30,2008.56,UPI,bank_UPI,,N/A,5411,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,R12_mcc_misclassification
TXN_000496,2026-08-20 03:56:57,2029.22,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000497,2026-08-28 12:07:55,52964.11,Card,Mastercard_credit,422222,premium_rewards,5045,B2B wholesale,True,True,True,0.02,1059.28,190.67,above_20L,clean
TXN_000498,2026-08-22 15:35:52,2033.38,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
TXN_000499,2026-08-18 09:55:25,32599.33,Card,RuPay_debit,607111,basic,5045,B2B wholesale,True,True,True,0.02,0.0,0.0,above_20L,clean
TXN_000500,2026-08-28 15:51:50,2027.92,UPI,bank_UPI,,N/A,5045,B2B wholesale,True,True,False,0.02,0.0,0.0,above_20L,clean
